Text,Label,Cleaned_Text
আমি বলবস্বামী ও স্ত্রী ২ জনেই দায়ি ও পরিকল্পনা কারন ১ হাতে তালি বাজে না,0.0,আমি বলবস্বামী ও স্ত্রী ২ জনেই দায়ি ও পরিকল্পনা কারন ১ হাতে তালি বাজে না
এই ধরনের কাজে ফাশবে বড় লোকের ছেলে রা আমার মতন গরীব মানুষের পক্ষে সম্ভব নয়,0.0,এই ধরনের কাজে ফাশবে বড় লোকের ছেলে রা আমার মতন গরীব মানুষের পক্ষে সম্ভব নয়
আমাদের দেশের আইন বেবসথা তো আছে কিন্তু সেটার সঠিক প্রোগ নাই,0.0,আমাদের দেশের আইন বেবসথা তো আছে কিন্তু সেটার সঠিক প্রোগ নাই
লোভে পাপ পাপে মৃত্যু ওরেও শাস্তি দেয়া উচিত,2.0,লোভে পাপ পাপে মৃত্যু ওরেও শাস্তি দেয়া উচিত
চরিত্রহীন ব্যক্তিদের অবস্থা এমনি হবে,0.0,চরিত্রহীন ব্যক্তিদের অবস্থা এমনি হবে
আগে নিজের চরীত্র ঠিক করতে হবে পরে সমাজের আবরজনা,0.0,আগে নিজের চরীত্র ঠিক করতে হবে পরে সমাজের আবরজনা
এইজন্য সুন্দর সম্পর্ক গুলো নষ্ট হয়ে যাচ্ছে,0.0,এইজন্য সুন্দর সম্পর্ক গুলো নষ্ট হয়ে যাচ্ছে
গরিব সুবিধা বঞ্চিত মানুষ দিন দিন অপরাধে জরিয়ে পরছে,2.0,গরিব সুবিধা বঞ্চিত মানুষ দিন দিন অপরাধে জরিয়ে পরছে
এদের আজীবন কারাদন্ড দেয়া হোক,2.0,এদের আজীবন কারাদন্ড দেয়া হোক
মানুষ কত নিচে নামতে পারে নিজের ইসতিরিকে ববহার করে,0.0,মানুষ কত নিচে নামতে পারে নিজের ইসতিরিকে ববহার করে
